lon,lat,precip_1d,precip_3d,NDVI,NDWI,landcover,elevation,slope,aspect,upstream_area,TWI,target
120.299014166971,-5.36406514029869,9.20574569702148,32.2201108932495,2894.5,0.17205598950386,12.0,48.0,0.0,0.0,0.0106389531865715,2.36452209435269,1
120.296768378761,-5.36181935208839,9.20574569702148,32.2201108932495,2894.5,0.169619739055633,12.0,50.0,0.11593621224165,180.0,33.0822486877441,9.70193757892744,1
120.29227680234,-5.3595735638781,9.20574569702148,32.2201108932495,1851.0,0.159647583961487,12.0,50.0,0.73352837562561,161.489630500202,0.0191502962261438,0.402624230565426,1
119.562395633993,-5.343853046406,15.1666307449341,106.166415214539,6324.5,0.329100072383881,14.0,64.0,1.6943770647049,285.879610582089,0.134054571390152,1.51111192285115,1
120.337192566546,-5.343853046406,10.0254154205322,35.0889539718628,4363.0,0.208168715238571,9.0,9.0,1.30146038532257,79.7389770792399,2.57681465148926,4.73112195508674,1
120.339438354756,-5.3416072581957,10.0254154205322,35.0889539718628,4465.0,0.191465303301811,9.0,7.0,0.164316192269325,225.124648373572,2.61298871040344,6.81468159520274,1
120.350667295808,-5.33936146998541,9.12354755401611,31.9324159622192,4234.5,0.19097363948822,11.0,3.0,0.479967087507248,76.0222535935079,3.9662663936615,6.16006651556911,1
120.352913084018,-5.33936146998541,9.12354755401611,31.9324159622192,4234.5,0.177736818790436,11.0,7.0,0.36805585026741,251.639648242594,1.99164474010468,5.73669459513177,1
120.348421507597,-5.33711568177511,10.0254154205322,35.0889539718628,4234.5,0.179230108857155,11.0,7.0,0.82152396440506,45.1244407102604,0.0234067067503929,0.490019918811876,1
120.350667295808,-5.33711568177511,9.12354755401611,31.9324159622192,4234.5,0.179230108857155,11.0,4.0,0.492935985326767,134.87555928974,4.72590970993042,6.3086383262307,1
120.352913084018,-5.33711568177511,9.12354755401611,31.9324159622192,4234.5,0.165321379899979,11.0,4.0,0.479965448379517,283.977795071406,2.37891411781311,5.64888886417019,1
120.350667295808,-5.33486989356481,9.12354755401611,31.9324159622192,4234.5,0.165321379899979,11.0,6.0,0.347804844379425,180.0,14.4675350189209,7.77623560543691,1
119.566887210413,-5.32364095251331,15.1666307449341,106.166415214539,5540.5,0.289180487394333,12.0,59.0,0.349311292171478,270.0,11.9968252182007,7.58464842461544,1
119.564641422203,-5.31914937609272,15.1666307449341,106.166415214539,4639.5,0.306261271238327,12.0,59.0,0.959837377071381,256.021816335416,0.0723501443862915,1.46288698965599,1
119.423156764954,-5.31465779967212,19.6024951934814,98.0124759674072,3143.0,0.204229205846786,12.0,17.0,0.11593621224165,0.0,0.217052936553955,4.67532672588408,1
119.425402553165,-5.31465779967212,19.6024951934814,98.0124759674072,3143.0,0.204229205846786,12.0,16.0,0.465737164020538,270.0,0.208541125059128,3.24471975471672,1
119.409682035693,-5.31016622325152,19.6024951934814,98.0124759674072,4553.0,0.23650723695755,12.0,13.0,0.463735342025757,180.0,0.572426021099091,4.2587746290281,1
119.452352011688,-5.29669149398973,19.6048965454102,78.4195861816406,4351.0,0.286258190870285,12.0,20.0,0.259462535381317,206.663240923692,0.0148961665108799,1.19071170815425,1
119.454597799899,-5.29669149398973,19.6048965454102,78.4195861816406,4351.0,0.286258190870285,12.0,20.0,0.11593621224165,180.0,0.136193230748176,4.20926014649993,1
119.450106223478,-5.28546255293823,19.6048965454102,78.4195861816406,4154.0,0.241809144616127,12.0,19.0,0.11593621224165,0.0,0.0276646930724382,2.61534243669356,1
119.3894699418,-5.27872518830734,16.974983215332,84.8749160766602,4782.0,0.227851614356041,12.0,9.0,0.260123521089554,296.467769634573,0.440513402223587,4.57500436506308,1
119.39171573001,-5.26974203546614,16.974983215332,84.8749160766602,4314.0,0.252128452062607,12.0,9.0,0.164306685328483,314.878653375916,0.051074594259262,2.87977670648797,1
119.409682035693,-5.26974203546614,15.8784294128418,79.392147064209,4908.0,0.220091953873634,12.0,12.0,0.260120511054993,116.468097028912,0.0106405597180128,0.851748154515333,1
119.587099304306,-5.26974203546614,12.8683853149414,102.947082519531,1330.5,0.104460977017879,17.0,98.0,0.0,0.0,190.249221801758,12.1560901853174,1
119.591590880727,-5.26974203546614,12.8683853149414,102.947082519531,653.0,0.100885666906834,17.0,98.0,0.32861065864563,314.878653375916,0.157479643821716,3.31263856297973,1
119.39396151822,-5.26749624725584,16.974983215332,84.8749160766602,4314.0,0.231947183609009,12.0,9.0,0.366773754358292,18.5078187502279,0.106405533850193,2.81072570616842,1
119.409682035693,-5.26525045904555,15.8784294128418,79.392147064209,5240.0,0.215135633945465,12.0,16.0,0.260119020938873,243.531739480943,0.0085125192999839,0.628618734290014,1
119.605065609989,-5.26300467083525,12.1306533813477,97.045223236084,1671.0,0.175499320030212,11.0,98.0,0.624676942825317,21.8850128708385,0.374548256397247,3.53667336677538,1
119.456843588109,-5.23830100052196,13.3962335586548,66.9811677932739,3145.0,0.209297731518745,12.0,15.0,0.844236135482788,343.991139350847,0.0808720216155052,1.70259027920076,1
119.553412481152,-5.20236838915718,21.3886623382568,85.5546550750732,4551.5,0.235803961753845,12.0,11.0,0.347804844379425,0.0,0.151111781597137,3.21459298989246,1
119.555658269362,-5.20012260094688,21.3886623382568,85.5546550750732,4551.5,0.242585033178329,12.0,11.0,0.164297595620155,314.881809507311,8.89621925354004,8.03992649575824,1
119.508496716946,-5.18664787168509,29.2865715026855,87.859712600708,3052.0,0.291609019041061,12.0,6.0,0.0,0.0,0.146858140826225,4.98946709244602,1
119.501759352315,-5.18440208347479,29.2865715026855,87.859712600708,3206.5,0.26693195104599,12.0,5.0,0.591234445571899,11.3552042146752,0.325642436742783,3.45177879817599,1
119.504005140525,-5.18440208347479,29.2865715026855,87.859712600708,3206.5,0.26693195104599,12.0,5.0,0.11593621224165,0.0,0.310743689537048,5.03415387782352,1
119.497267775894,-5.18215629526449,17.239107131958,68.956428527832,2573.0,0.216039091348648,12.0,7.0,0.41853591799736,33.7985063351578,0.11706168204546,2.77414745901325,1
119.499513564105,-5.18215629526449,17.239107131958,68.956428527832,2573.0,0.216039091348648,12.0,5.0,0.823036074638367,98.0972996472836,1.84108948707581,4.85327093539738,1
119.501759352315,-5.18215629526449,29.2865715026855,87.859712600708,2573.0,0.256618738174438,12.0,0.0,0.11593621224165,0.0,4.14185380935669,7.62408420147431,1
119.499513564105,-5.17991050705419,17.239107131958,68.956428527832,2573.0,0.216039091348648,12.0,7.0,0.580519199371338,143.017447037057,1.56439733505249,5.03952581021448,1
119.521971446207,-5.17991050705419,29.2865715026855,87.859712600708,4482.5,0.300528556108475,12.0,7.0,0.164294987916946,45.1172820177313,42.6879577636719,9.60823284516211,1
119.521971446207,-5.17766471884389,29.2865715026855,87.859712600708,4482.5,0.306807488203049,12.0,7.0,0.11593621224165,0.0,83.3411560058594,10.6258832306815,1
119.499513564105,-5.17541893063359,17.239107131958,68.956428527832,2573.0,0.205954194068909,12.0,7.0,0.581182360649109,53.2424354810344,0.481023818254471,3.8590448727698,1
119.521971446207,-5.17317314242329,29.2865715026855,87.859712600708,2670.5,0.267342209815979,12.0,7.0,0.164293825626373,314.883120619281,0.0085137393325567,1.08824903038932,1
120.269818920237,-5.1574526249512,5.11680603027344,35.8176422119141,5597.0,0.184226706624031,11.0,2.0,0.492864578962326,45.1161764381431,0.0787536650896072,2.21429266802192,1
120.265327343816,-5.15296104853061,5.11680603027344,35.8176422119141,5597.0,0.170644968748093,17.0,4.0,1.64565348625183,98.0976920161898,0.0319274440407753,0.105525040591638,1
120.260835767396,-5.14397789568941,5.20571279525757,31.2342772483826,4945.5,0.180071637034416,12.0,5.0,0.591232895851135,168.645532391795,0.0106426384299993,0.0308498858320428,1
119.470318317371,-5.13948631926881,17.198802947998,68.7952117919922,4462.5,0.218751281499863,13.0,6.0,0.780188381671906,116.472861970222,0.108555465936661,2.07589099977123,1
120.263081555606,-5.13948631926881,5.20571279525757,31.2342772483826,5786.5,0.162324130535126,11.0,9.0,0.492857664823532,134.884624317569,0.0148998070508241,0.549330143103414,1
120.267573132027,-5.13724053105851,5.20571279525757,31.2342772483826,2241.5,0.117271572351456,11.0,5.0,0.328575700521469,134.884724216189,0.008514198474586,0.395183926914534,1
120.267573132027,-5.13499474284821,5.20571279525757,31.2342772483826,2241.5,0.117271572351456,11.0,5.0,0.937465190887451,60.3542460639356,0.134098783135414,2.10353481121263,1
120.269818920237,-5.13499474284821,5.20571279525757,31.2342772483826,2241.5,0.117271572351456,11.0,1.0,0.41852593421936,326.203533949383,0.0191570296883583,0.964140055172621,1
119.46807252916,-5.13274895463792,17.198802947998,68.7952117919922,3071.5,0.170191720128059,11.0,2.0,0.259448856115341,206.657223188354,0.219241887331009,3.87983616176752,1
119.470318317371,-5.13274895463792,17.198802947998,68.7952117919922,3071.5,0.170191720128059,11.0,6.0,0.478120177984238,194.090493130464,0.0191570632159709,0.831013117625659,1
119.472564105581,-5.13274895463792,17.198802947998,68.7952117919922,2583.5,0.160793393850327,11.0,3.0,0.347804844379425,0.0,0.0212856288999319,1.25460529693805,1
120.269818920237,-5.13274895463792,5.20571279525757,31.2342772483826,2622.5,0.130180716514587,11.0,2.0,0.74413651227951,231.452411658899,64.7276840209961,8.51389050621476,1
120.272064708447,-5.13274895463792,5.20571279525757,31.2342772483826,2622.5,0.130180716514587,11.0,6.0,0.626478433609009,291.722161849683,64.2274551391602,8.67825881060178,1
119.450106223478,-5.13050316642762,17.198802947998,68.7952117919922,2713.0,0.166279286146164,13.0,1.0,0.463735342025757,0.0,0.0553428307175636,1.92243824717115,1
119.452352011688,-5.13050316642762,17.198802947998,68.7952117919922,2713.0,0.166279286146164,13.0,2.0,0.418525040149689,326.203718462851,0.0149000044912099,0.712833972039371,1
119.456843588109,-5.13050316642762,17.198802947998,68.7952117919922,2805.0,0.19269149005413,11.0,3.0,0.116402447223663,270.0,0.0106428582221269,1.65606110763538,1
119.46807252916,-5.13050316642762,17.198802947998,68.7952117919922,3071.5,0.170191720128059,11.0,6.0,0.366765677928925,198.504045616609,0.18731352686882,3.37627396895919,1
119.470318317371,-5.13050316642762,17.198802947998,68.7952117919922,2583.5,0.160793393850327,11.0,7.0,0.479816168546677,103.982232528634,0.191570669412613,3.13005731102616,1
120.265327343816,-5.13050316642762,5.20571279525757,31.2342772483826,2622.5,0.136664837598801,11.0,7.0,0.259448677301407,153.342856819324,0.0297999270260334,1.8841671670449,1
120.269818920237,-5.13050316642762,5.20571279525757,31.2342772483826,2622.5,0.130180716514587,11.0,5.0,0.478120088577271,165.909553986421,1.06855642795563,4.85240570447006,1
120.272064708447,-5.13050316642762,5.20571279525757,31.2342772483826,2622.5,0.130180716514587,11.0,5.0,0.164288341999054,314.88502365287,0.483192324638367,5.12701591953028,1
119.450106223478,-5.12825737821732,17.198802947998,68.7952117919922,2713.0,0.138584464788437,13.0,0.0,0.232803121209145,270.0,0.595996022224426,4.98826233177287,1
119.454597799899,-5.12825737821732,17.198802947998,68.7952117919922,2805.0,0.184938877820969,11.0,3.0,0.260073453187943,296.473260258001,0.0106429122388362,0.852150146825471,1
119.46358095274,-5.12825737821732,17.198802947998,68.7952117919922,3071.5,0.174206554889679,11.0,4.0,0.328573405742645,45.1148766219057,0.0234143733978271,1.40680581398177,1
119.46582674095,-5.12825737821732,17.198802947998,68.7952117919922,3071.5,0.185534536838531,11.0,2.0,0.259448498487472,333.342936791998,0.0361859053373336,2.07833159923535,1
120.263081555606,-5.12825737821732,5.20571279525757,31.2342772483826,5236.5,0.181298017501831,11.0,6.0,0.260073453187943,296.473260258294,30.2395439147949,8.80416174170228,1
120.267573132027,-5.12825737821732,5.20571279525757,31.2342772483826,2622.5,0.176488637924194,11.0,5.0,0.11640203744173,90.0,0.0532146394252777,3.26550908596267,1
120.272064708447,-5.12825737821732,5.20571279525757,31.2342772483826,2622.5,0.142380237579346,11.0,5.0,0.0,0.0,0.406563639640808,6.00774047181634,1
120.276556284868,-5.12825737821732,5.20571279525757,31.2342772483826,3391.5,0.147476598620415,11.0,7.0,0.232803121209145,270.0,0.0106429122388362,0.962922491970097,1
119.452352011688,-5.12601159000702,17.198802947998,68.7952117919922,2713.0,0.138584464788437,13.0,4.0,0.164287775754929,225.114776940121,0.0361860357224941,2.53527789503681,1
119.454597799899,-5.12601159000702,17.198802947998,68.7952117919922,2805.0,0.184938877820969,11.0,2.0,0.164287775754929,225.114776940488,0.110686667263508,3.65330799635308,1
119.459089376319,-5.12601159000702,17.198802947998,68.7952117919922,2805.0,0.1957688331604,10.0,1.0,0.419169545173645,56.415798872355,0.0106429364532232,0.374830071863042,1
119.461335164529,-5.12601159000702,17.198802947998,68.7952117919922,3071.5,0.174206554889679,11.0,2.0,0.32857283949852,314.885223059512,0.0745002999901771,2.56426060789244,1
119.46807252916,-5.12601159000702,17.198802947998,68.7952117919922,3071.5,0.185534536838531,11.0,4.0,0.366765409708023,198.503925587355,183.582672119141,10.2639112473944,1
119.470318317371,-5.12601159000702,17.198802947998,68.7952117919922,2583.5,0.150149047374725,11.0,5.0,0.478119879961014,14.0903518417896,0.0085143502801656,0.0200952652394115,1
119.477055682002,-5.12601159000702,17.198802947998,68.7952117919922,2583.5,0.163565784692764,11.0,0.0,0.231871470808983,180.0,183.891311645508,10.7241384572979,1
120.272064708447,-5.12601159000702,5.20571279525757,31.2342772483826,2622.5,0.142380237579346,11.0,5.0,0.23280231654644,270.0,0.791841387748718,5.27239289906655,1
120.276556284868,-5.12601159000702,5.20571279525757,31.2342772483826,3391.5,0.147476598620415,11.0,6.0,0.581152379512787,53.2402264590326,0.0127715151757001,0.230396991207604,1
119.447860435268,-5.12376580179672,21.3577651977539,85.4310607910156,1314.5,0.098813883960247,17.0,0.0,0.116401232779026,270.0,22.8677463531494,9.32866520367547,1
119.452352011688,-5.12376580179672,17.198802947998,68.7952117919922,2206.0,0.131350427865982,11.0,3.0,0.518885612487793,333.343096632338,0.012771563604474,0.343737272970271,1
119.459089376319,-5.12376580179672,17.198802947998,68.7952117919922,2206.0,0.162031054496765,9.0,3.0,0.232801496982574,90.0,0.0127715477719903,1.14525518223365,1
119.461335164529,-5.12376580179672,17.198802947998,68.7952117919922,2099.0,0.156082972884178,9.0,2.0,0.164287477731705,225.114677302143,0.123457953333855,3.76250705745619,1
119.46358095274,-5.12376580179672,17.198802947998,68.7952117919922,2099.0,0.156082972884178,9.0,4.0,0.698373734951019,270.0,0.0170287601649761,0.334326732726665,1
119.470318317371,-5.12376580179672,17.198802947998,68.7952117919922,1512.0,0.13262152671814,17.0,3.0,1.09676396846771,58.0976072103165,183.614593505859,9.16857977719253,1
119.472564105581,-5.12376580179672,17.198802947998,68.7952117919922,1512.0,0.13262152671814,17.0,0.0,0.366765290498734,18.503865612422,0.012771563604474,0.690712304278992,1
119.474809893791,-5.12376580179672,17.198802947998,68.7952117919922,1512.0,0.102846622467041,17.0,2.0,0.520133316516876,296.473419332004,0.0149001609534025,0.495486352750516,1
119.477055682002,-5.12376580179672,17.198802947998,68.7952117919922,1512.0,0.102846622467041,17.0,4.0,0.0,0.0,91.98291015625,11.4293580796046,1
120.269818920237,-5.12376580179672,5.20571279525757,31.2342772483826,5694.0,0.161880537867546,11.0,7.0,0.259448111057281,153.343096632338,0.589624524116516,4.86914933935845,1
120.272064708447,-5.12376580179672,5.20571279525757,31.2342772483826,5694.0,0.161880537867546,11.0,5.0,0.11593621224165,180.0,0.0127715598791837,1.84240626927982,1
120.274310496658,-5.12376580179672,5.20571279525757,31.2342772483826,3636.0,0.14166983962059,11.0,7.0,0.164287477731705,45.1146773021429,0.0255431346595287,2.18697499656434,1
120.276556284868,-5.12376580179672,5.20571279525757,31.2342772483826,3636.0,0.128802359104156,17.0,4.0,0.698373734951019,90.0,0.125586956739426,2.33242144472398,1
119.447860435268,-5.12152001358642,21.3577651977539,85.4310607910156,1314.5,0.111181072890759,17.0,0.0,0.0,0.0,0.0106430174782872,2.36490404129069,1
119.450106223478,-5.12152001358642,17.198802947998,68.7952117919922,1314.5,0.111181072890759,17.0,0.0,0.231871470808983,0.0,0.0468292012810707,2.44854526015544,1
119.452352011688,-5.12152001358642,17.198802947998,68.7952117919922,2206.0,0.131350427865982,11.0,0.0,0.418523222208023,326.204087006381,0.025543212890625,1.25184844258763,1
119.454597799899,-5.12152001358642,17.198802947998,68.7952117919922,2206.0,0.131350427865982,11.0,2.0,0.463735342025757,0.0,0.0617293566465377,2.03165073703342,1
119.459089376319,-5.12152001358642,17.198802947998,68.7952117919922,2206.0,0.162031054496765,9.0,1.0,0.49285078048706,314.885422293129,0.0319290086627006,1.31151080787407,1
119.477055682002,-5.12152001358642,17.198802947998,68.7952117919922,1012.5,0.10636068880558,11.0,0.0,0.463735342025757,0.0,0.0149002159014344,0.610266825612631,1
119.479301470212,-5.12152001358642,17.198802947998,68.7952117919922,1012.5,0.10636068880558,11.0,0.0,0.259447932243347,333.34317649971,0.0149002159014344,1.19103979694361,1
120.272064708447,-5.12152001358642,5.20571279525757,31.2342772483826,3636.0,0.14166983962059,11.0,6.0,0.366765171289444,161.496194336638,0.0085144145414233,0.285252078796834,1
120.274310496658,-5.12152001358642,5.20571279525757,31.2342772483826,3636.0,0.14166983962059,11.0,5.0,0.0,0.0,0.18518927693367,5.22137842060963,1
120.278802073078,-5.12152001358642,5.20571279525757,31.2342772483826,3636.0,0.128802359104156,17.0,2.0,0.626469016075134,111.722504585188,0.0234146658331155,0.761450367049384,1
120.281047861288,-5.12152001358642,5.20571279525757,31.2342772483826,2403.0,0.100917235016823,17.0,1.0,0.116400822997093,90.0,0.0085144145414233,1.43294653918178,1
119.452352011688,-5.11927422537612,17.198802947998,68.7952117919922,2206.0,0.006326544098556,17.0,0.0,0.0,0.0,0.0191574655473232,2.95269248546974,1
119.46358095274,-5.11927422537612,17.198802947998,68.7952117919922,2099.0,0.0598016791045665,11.0,2.0,0.347804844379425,0.0,0.0106430482119321,0.561480080436592,1
119.46582674095,-5.11927422537612,17.198802947998,68.7952117919922,2099.0,0.0692435801029205,17.0,1.0,1.0689582824707,12.5773805434468,0.0234146732836961,0.227033933504444,1
119.470318317371,-5.11927422537612,17.198802947998,68.7952117919922,1512.0,0.0512476339936256,17.0,0.0,0.0,0.0,98.9861526489258,11.5027352471006,1
119.481547258422,-5.11927422537612,17.198802947998,68.7952117919922,1012.5,0.118638768792152,17.0,0.0,0.260070562362671,296.473578267703,0.193702444434166,3.75359029936263,1
119.488284623053,-5.11927422537612,17.198802947998,68.7952117919922,2038.0,0.11530689150095,11.0,5.0,0.58049863576889,36.979858203401,0.0127716539427638,0.231533476152374,1
119.490530411263,-5.11927422537612,17.198802947998,68.7952117919922,2038.0,0.113141648471355,17.0,2.0,0.626467108726501,68.2774269568096,0.0276719033718109,0.928508420569185,1
119.492776199474,-5.11927422537612,17.198802947998,68.7952117919922,2038.0,0.113141648471355,17.0,0.0,0.232799887657165,90.0,1.00894773006439,5.51470544405055,1
120.274310496658,-5.11927422537612,5.20571279525757,31.2342772483826,3636.0,0.148264467716217,11.0,7.0,0.259447753429413,153.343256332375,0.155388832092285,3.53559535308008,1
120.278802073078,-5.11927422537612,5.20571279525757,31.2342772483826,3636.0,0.136161670088768,11.0,3.0,0.735848367214203,108.366371486376,0.0255433320999145,0.687524215570731,1
119.470318317371,-5.11702843716582,17.198802947998,68.7952117919922,1512.0,0.0512476339936256,17.0,0.0,0.0,0.0,0.0085144788026809,2.14176810292607,1
119.481547258422,-5.11702843716582,17.198802947998,68.7952117919922,1012.5,0.118638768792152,17.0,0.0,0.0,0.0,9.21910190582275,9.12903290462868,1
119.483793046632,-5.11702843716582,17.198802947998,68.7952117919922,1012.5,0.118638768792152,17.0,0.0,0.231871470808983,0.0,3.79959440231323,6.84468789660048,1
119.486038834843,-5.11702843716582,17.198802947998,68.7952117919922,2038.0,0.11530689150095,11.0,0.0,0.579662084579468,0.0,0.0127717135474085,0.232980371718231,1
119.488284623053,-5.11702843716582,17.198802947998,68.7952117919922,2038.0,0.11530689150095,11.0,0.0,0.579662084579468,0.0,3.56118750572205,5.86359686253488,1
119.490530411263,-5.11702843716582,17.198802947998,68.7952117919922,2038.0,0.113141648471355,17.0,0.0,0.231871470808983,0.0,6.97550058364868,7.45219766519547,1
119.492776199474,-5.11702843716582,17.198802947998,68.7952117919922,2038.0,0.113141648471355,17.0,0.0,0.0,0.0,3.47817134857178,8.15426196011004,1
120.269818920237,-5.11702843716582,5.20571279525757,31.2342772483826,5694.0,0.196650117635727,13.0,8.0,0.349196195602417,90.0,0.0298007149249315,1.58711303815192,1
120.274310496658,-5.11702843716582,5.20571279525757,31.2342772483826,3636.0,0.148264467716217,11.0,7.0,0.231871470808983,0.0,0.055344071239233,2.61560783221795,1
120.278802073078,-5.11702843716582,5.20571279525757,31.2342772483826,3636.0,0.136161670088768,11.0,4.0,0.580497920513153,143.020237431264,0.0340579152107238,1.21236899293009,1
120.281047861288,-5.11702843716582,5.20571279525757,31.2342772483826,2403.0,0.120104365050793,17.0,3.0,0.624656796455383,158.119594437378,0.0383152067661285,1.25683183141163,1
119.495021987684,-5.11478264895553,17.198802947998,68.7952117919922,1361.5,0.158661872148514,17.0,0.0,0.232798263430595,270.0,0.0127717498689889,1.14528489609865,1
120.274310496658,-5.11478264895553,5.20571279525757,31.2342772483826,3697.5,0.189341887831688,13.0,5.0,0.164286330342293,45.1142791830611,0.0872737392783165,3.41566300978343,1
120.276556284868,-5.11478264895553,5.20571279525757,31.2342772483826,3697.5,0.175998196005821,11.0,4.0,0.328569978475571,314.885720817305,0.0106431292369961,0.618380705349482,1
120.278802073078,-5.11478264895553,5.20571279525757,31.2342772483826,3697.5,0.175998196005821,11.0,7.0,0.260069102048874,243.526262934535,0.0085145039483904,0.629043780708617,1
120.281047861288,-5.11478264895553,5.20571279525757,31.2342772483826,4092.5,0.143220692873001,11.0,6.0,0.260069102048874,116.473737065465,0.0085145039483904,0.629043780708617,1
119.445614647057,-5.11253686074523,21.3577651977539,85.4310607910156,732.0,0.0632304251194,13.0,0.0,0.0,0.0,224.848266601563,12.3231810830367,1
119.456843588109,-5.11253686074523,17.198802947998,68.7952117919922,6190.93061957015,0.0430214032530784,17.0,0.0,0.41852143406868,146.204454905391,0.161776900291443,3.09769930155665,1
119.490530411263,-5.11253686074523,17.198802947998,68.7952117919922,-56.0,0.115801140666008,17.0,0.0,0.25944721698761,206.656504379342,0.298009037971497,4.18679066575571,1
119.492776199474,-5.11253686074523,17.198802947998,68.7952117919922,1361.5,0.158661872148514,17.0,1.0,0.579662084579468,180.0,0.259693652391434,3.24525020157603,1
119.495021987684,-5.11253686074523,17.198802947998,68.7952117919922,1361.5,0.158661872148514,17.0,0.0,0.518883764743805,206.656504379342,0.0745023638010025,2.10735058178569,1
119.53769196368,-5.11253686074523,16.6339225769043,83.1696166992188,1669.5,0.186599373817444,12.0,9.0,0.906899988651276,219.917919433138,1.08986806869507,4.23192319957008,1
120.278802073078,-5.11253686074523,5.20571279525757,31.2342772483826,4092.5,0.143220692873001,11.0,5.0,0.11593621224165,0.0,0.065987505018711,3.48465086104588,1
120.281047861288,-5.11253686074523,5.20571279525757,31.2342772483826,4092.5,0.143220692873001,11.0,4.0,0.478119283914566,14.0900698222422,0.0319294445216655,1.34187211353835,1
119.445614647057,-5.11029107253493,21.3577651977539,85.4310607910156,732.0,0.0697473138570785,17.0,0.0,0.0,0.0,0.0085145700722932,2.14177882221086,1
120.274310496658,-5.11029107253493,5.20571279525757,31.2342772483826,3697.5,0.116624683141708,11.0,7.0,0.580495715141296,36.9794759161346,0.0106432102620601,0.0492324830204471,1
120.276556284868,-5.11029107253493,5.20571279525757,31.2342772483826,3697.5,0.116624683141708,11.0,5.0,0.478119194507599,165.909977108712,118.076194763184,9.55742910411572,1
120.281047861288,-5.11029107253493,5.20571279525757,31.2342772483826,4092.5,0.104287981986999,11.0,2.0,0.520124614238739,63.5261042749294,236.045959472656,10.1659128781116,1
119.461335164529,-5.10804528432463,17.198802947998,68.7952117919922,6190.93061957015,0.0988491252064704,13.0,0.0,0.518883049488068,153.343654970691,0.0383157171308994,1.44238128751941,1
119.46358095274,-5.10804528432463,17.198802947998,68.7952117919922,6190.93061957015,0.0891050398349762,13.0,0.0,0.11593621224165,180.0,0.406575202941894,5.30295436780501,1
119.46807252916,-5.10804528432463,17.198802947998,68.7952117919922,2918.0,0.141948148608208,17.0,0.0,0.11593621224165,180.0,0.023415146395564,2.44856854966948,1
119.470318317371,-5.10804528432463,17.198802947998,68.7952117919922,2918.0,0.101536236703396,17.0,0.0,0.0,0.0,0.0808888003230094,4.39307537595202,1
119.479301470212,-5.10804528432463,17.198802947998,68.7952117919922,6190.93061957015,0.103640839457512,17.0,0.0,0.0,0.0,0.0127718839794397,2.5472461908338,1
119.46358095274,-5.10579949611433,17.198802947998,68.7952117919922,6190.93061957015,0.0891050398349762,13.0,1.0,0.492844760417938,134.886118241196,0.34271565079689,3.68490916123058,1
119.46582674095,-5.10579949611433,17.198802947998,68.7952117919922,2918.0,0.141948148608208,17.0,1.0,0.231871470808983,180.0,0.0255438741296529,1.84243582062689,1
119.470318317371,-5.10579949611433,17.198802947998,68.7952117919922,2918.0,0.101536236703396,17.0,0.0,0.259446680545807,153.343734593649,0.0404444746673107,2.18959895617979,1
119.472564105581,-5.10579949611433,17.198802947998,68.7952117919922,2918.0,0.101536236703396,17.0,0.0,0.0,0.0,0.0723742619156837,4.28185073778498,1
119.479301470212,-5.10579949611433,17.198802947998,68.7952117919922,6190.93061957015,0.103640839457512,17.0,0.0,0.0,0.0,0.0149005744606256,2.70139976661262,1
119.481547258422,-5.10579949611433,17.198802947998,68.7952117919922,6190.93061957015,0.103640839457512,17.0,0.0,0.116397999227047,270.0,0.0149005744606256,1.99261000957112,1
120.274310496658,-5.10579949611433,5.20571279525757,31.2342772483826,3308.5,0.0994620099663734,11.0,4.0,0.419160455465317,123.585026182116,0.0106432661414146,0.374882734615204,1
120.278802073078,-5.10579949611433,5.20571279525757,31.2342772483826,1788.0,0.0935894101858139,11.0,0.0,0.591231524944305,11.3538137094172,0.0234151724725961,0.819367987317676,1
120.281047861288,-5.10579949611433,5.20571279525757,31.2342772483826,1788.0,0.0935894101858139,11.0,0.0,0.231871470808983,0.0,0.0106432624161243,0.966965347788667,1
119.452352011688,-5.10355370790403,17.198802947998,68.7952117919922,6190.93061957015,0.0237892065197229,17.0,0.0,0.0,0.0,0.140491366386413,4.9451460376787,1
119.454597799899,-5.10355370790403,17.198802947998,68.7952117919922,6190.93061957015,0.0616536401212215,17.0,0.0,0.164284914731979,314.886217488232,0.0596025325357914,3.03432008448005,1
119.46582674095,-5.10355370790403,17.198802947998,68.7952117919922,2918.0,0.160162895917892,12.0,2.0,0.231871470808983,180.0,0.212867438793182,3.96270791169978,1
119.470318317371,-5.10355370790403,17.198802947998,68.7952117919922,2918.0,0.151529207825661,17.0,2.0,0.419159442186356,123.585117655646,0.0404447391629219,1.70989432438833,1
119.472564105581,-5.10355370790403,17.198802947998,68.7952117919922,2918.0,0.151529207825661,17.0,0.0,0.260065495967865,116.474133455528,0.14687804877758,3.47688923296001,1
119.479301470212,-5.10355370790403,17.198802947998,68.7952117919922,6190.93061957015,0.140868350863457,17.0,0.0,0.0,0.0,0.0127719920128583,2.54725464948892,1
119.481547258422,-5.10355370790403,17.198802947998,68.7952117919922,6190.93061957015,0.140868350863457,17.0,0.0,0.260065495967865,243.52586654418,0.200095623731613,3.78608196158623,1
120.274310496658,-5.10355370790403,5.20571279525757,31.2342772483826,3308.5,0.141221433877945,11.0,4.0,0.231871470808983,180.0,0.0085146538913249,0.743826959166864,1
